Region,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Elevation,El_er_max,El_er_min,Age,Age_er_max,Age_er_min,Type,Interc,Indicator,Region,CoralTaxa
Florida,24.85,-80.62,0,0,0,-5,0.372,0.372,5943,104,104,2,0,2,1,1
Florida,24.63,-81.11,0,0,0,-7.05,0.698,0.698,6362,88,88,2,0,2,1,1
Florida,24.63,-81.11,0,0,0,-3.47,0.372,0.372,1008,94,94,2,0,2,1,1
Florida,24.75,-80.78,0,0,0,-6.81,0.457,0.456,7024,118,118,2,0,2,1,1
Florida,24.75,-80.78,0,0,0,-6.16,0.372,0.372,7339,76,76,2,0,2,1,1
Florida,24.75,-80.78,0,0,0,-5.98,0.372,0.372,6682,101,101,2,0,2,1,1
Florida,25.22,-80.21,0,0,0,-2.1,0.759,0.759,2972,128,128,2,0,2,1,1
Florida,24.91,-80.53,0,0,0,-4.27,0.698,0.698,6203,83,83,2,0,2,1,1
Florida,25.11,-80.3,0,0,0,-3.05,0.551,0.547,1114,111,111,2,0,2,1,1
Florida,24.63,-82.87,0,0,0,-13.54,0.743,0.691,7397,91,91,2,0,2,1,3
Florida,24.63,-82.87,0,0,0,-14.76,0.752,0.691,7813,109,109,2,0,2,1,3
Florida,24.63,-82.87,0,0,0,-1.35,0.691,0.691,3931,125,125,2,0,2,1,3
Florida,25.39,-80.16,0,0,0,-7.1,0.330,0.325,4448,123,123,2,0,2,1,3
Florida,24.62,-82.86,0,0,0,-16.76,0.737,0.737,1238,88,88,2,0,2,1,3
Florida,24.71,-82.83,0,0,0,-10.2,0.626,0.620,3773,110,110,2,0,2,1,3
Florida,26.13,-80.09,0,0,0,-10,0.761,0.759,7682,98,98,2,0,2,1,5
Florida,26.13,-80.09,0,0,0,-10.1,0.761,0.759,7713,113,113,2,0,2,1,5
Florida,26.13,-80.09,0,0,0,-10.4,0.762,0.759,8127,141,141,2,0,2,1,5
Florida,26.13,-80.09,0,0,0,-10.8,0.550,0.546,7799,126,126,2,0,2,1,5
Florida,24.63,-82.92,0,0,0,-4.86,0.454,0.443,5153,118,118,2,0,2,1,5
Florida,25.39,-80.16,0,0,0,-2.87,0.325,0.325,4753,136,136,2,0,2,1,6
Florida,25.39,-80.16,0,0,0,-3.94,0.326,0.325,5266,154,154,2,0,2,1,6
Florida,25.39,-80.16,0,0,0,-9.87,0.333,0.325,6379,98,98,2,0,2,1,6
Florida,25.39,-80.16,0,0,0,-12.15,0.346,0.325,6500,116,116,2,0,2,1,6
Florida,25.39,-80.16,0,0,0,-8.34,0.621,0.620,6034,122,122,2,0,2,1,6
Florida,24.55,-81.41,0,0,0,-4.65,0.646,0.646,5700,110,110,2,0,2,1,6
Florida,24.55,-81.41,0,0,0,-7.62,0.700,0.698,6412,102,102,2,0,2,1,6
Florida,25.01,-80.39,0,0,0,-8.84,0.880,0.876,6809,113,113,2,0,2,1,6
Florida,24.63,-82.87,0,0,0,-12.32,0.734,0.691,7132,118,118,2,0,2,1,6
Florida,26.13,-80.09,0,0,0,-10.4,0.760,0.760,6442,180,180,2,0,2,1,7
Florida,24.63,-82.87,0,0,0,-10.42,0.484,0.445,6845,131,131,2,0,2,1,7
Florida,24.63,-82.87,0,0,0,-11.94,0.496,0.445,7130,124,124,2,0,2,1,7
Florida,24.63,-82.87,0,0,0,-12.86,0.730,0.691,7479,82,82,2,0,2,1,7
Florida,24.63,-82.87,0,0,0,-0.3,0.691,0.691,4985,147,147,2,0,2,1,7
Florida,24.63,-82.87,0,0,0,-7.77,0.710,0.691,6499,116,116,2,0,2,1,7
Florida,24.63,-82.87,0,0,0,-10.67,0.726,0.691,6984,140,140,2,0,2,1,7
Florida,24.63,-82.87,0,0,0,-6.53,0.465,0.445,5581,93,93,2,0,2,1,7
Florida,24.63,-82.87,0,0,0,-15.37,0.757,0.691,8272,96,96,2,0,2,1,7
Florida,26.13,-80.09,0,0,0,-7.7,0.760,0.759,7128,139,139,2,0,2,1,7
Florida,26.13,-80.09,0,0,0,-8.85,0.760,0.759,7155,223,223,2,0,2,1,7
Florida,26.06,-80.1,0,0,0,-9.15,0.546,0.546,6431,201,201,2,0,2,1,7
Florida,24.7,-82.8,0,0,0,-16.61,0.927,0.906,8316,22,22,2,0,2,1,7
Florida,24.7,-82.8,0,0,0,-8.38,0.737,0.737,5185,121,121,2,0,2,1,7
Florida,24.62,-82.86,0,0,0,-13.56,0.776,0.737,6915,139,139,2,0,2,1,7
Florida,24.55,-81.41,0,0,0,-6,0.372,0.372,7080,109,109,2,0,2,1,7
Florida,24.85,-80.62,0,0,0,-6.85,0.460,0.456,7774,105,105,2,0,2,1,7
Florida,24.45,-82.36,0,0,0,-16.16,0.813,0.809,7916,71,71,2,0,2,1,7
Florida,26.13,-80.08,0,0,0,-16.8,0.760,0.760,3712,162,162,2,0,2,1,8
Florida,26.13,-80.08,0,0,0,-16.9,0.760,0.760,4229,221,221,2,0,2,1,8
Florida,25.59,-80.1,0,0,0,-11.28,0.761,0.760,4673,227,227,2,0,2,1,8
Florida,25.39,-80.16,0,0,0,-5.77,0.330,0.325,3029,210,210,2,0,2,1,8
Florida,25.9,-80.1,0,0,0,-9.8,0.461,0.455,5720,209,209,2,0,2,1,8
Florida,24.55,-81.41,0,0,0,-9.44,0.372,0.372,196,105,105,2,0,2,1,8
Florida,24.56,-81.34,0,0,0,-8.53,0.646,0.646,4872,98,98,2,0,2,1,8
Florida,24.63,-82.42,0,0,0,-10.97,0.751,0.735,5544,77,77,2,0,2,1,8
Florida,25.11,-80.3,0,0,0,-6,0.711,0.711,1210,79,79,2,0,2,1,8
Florida,25.11,-80.3,0,0,0,-7.52,0.925,0.924,1354,87,87,2,0,2,1,8
Florida,26.13,-80.08,0,0,0,-18.4,0.760,0.760,5805,138,138,0,0,2,1,9
Florida,24.63,-82.87,0,0,0,-1.12,0.445,0.445,3600,98,98,0,0,2,1,9
Florida,24.63,-82.92,0,0,0,-4.63,0.695,0.691,5131,135,135,0,0,2,1,9
Florida,24.63,-82.92,0,0,0,-5.85,0.456,0.445,5177,120,120,0,0,2,1,9
Florida,24.63,-82.92,0,0,0,-9.2,0.710,0.691,6507,120,120,0,0,2,1,9
Florida,24.63,-82.92,0,0,0,-2.8,0.692,0.691,4703,114,114,0,0,2,1,9
Florida,24.63,-82.92,0,0,0,0.16,0.445,0.445,2792,86,86,0,0,2,1,9
Florida,24.63,-82.92,0,0,0,-8.84,0.715,0.691,6759,109,109,0,0,2,1,9
Florida,24.63,-82.92,0,0,0,-11.56,0.503,0.445,6607,118,118,0,0,2,1,9
Florida,25.59,-80.1,0,0,0,-24.38,0.808,0.760,10498,309,309,0,0,2,1,9
Florida,25.39,-80.16,0,0,0,-2.79,0.189,0.189,1836,171,171,0,0,2,1,9
Florida,25.39,-80.16,0,0,0,-5.92,0.332,0.325,5558,95,95,0,0,2,1,9
Florida,25.39,-80.16,0,0,0,-5.31,0.622,0.620,5525,86,86,0,0,2,1,9
Florida,25.38,-80.16,0,0,0,-8.02,0.625,0.620,5814,101,101,0,0,2,1,9
Florida,25.38,-80.16,0,0,0,-9.84,0.631,0.620,5810,101,101,0,0,2,1,9
Florida,25.38,-80.16,0,0,0,-6.24,0.189,0.189,5515,89,89,0,0,2,1,9
Florida,25.11,-80.3,0,0,0,-7.57,0.766,0.760,5204,341,341,0,0,2,1,9
Florida,25.42,-80.13,0,0,0,-8.3,0.764,0.760,6474,301,301,0,0,2,1,9
Florida,24.62,-82.86,0,0,0,-5.2,0.367,0.353,4093,303,303,0,0,2,1,9
Florida,24.62,-82.86,0,0,0,-9.4,0.477,0.441,5631,245,245,0,0,2,1,9
Florida,24.62,-82.86,0,0,0,-13.4,0.513,0.441,6876,503,503,0,0,2,1,9
Florida,24.62,-82.86,0,0,0,-14,0.519,0.441,7021,263,263,0,0,2,1,9
Florida,26.13,-80.09,0,0,0,-7,0.477,0.477,5695,174,174,0,0,2,1,9
Florida,26.13,-80.09,0,0,0,-8.3,0.760,0.759,6118,131,131,0,0,2,1,9
Florida,26.13,-80.09,0,0,0,-6.3,0.477,0.477,6334,136,136,0,0,2,1,9
Florida,26.13,-80.09,0,0,0,-9.2,0.547,0.546,7407,95,95,0,0,2,1,9
Florida,26.05,-80.1,0,0,0,-8.5,0.455,0.455,7313,191,191,0,0,2,1,9
Florida,26.05,-80.1,0,0,0,-8.6,0.455,0.455,7305,177,177,0,0,2,1,9
Florida,26.05,-80.1,0,0,0,-8.7,0.455,0.455,7408,206,206,0,0,2,1,9
Florida,26.05,-80.1,0,0,0,-8.7,0.455,0.455,7454,167,167,0,0,2,1,9
Florida,24.7,-82.8,0,0,0,-6.86,0.688,0.688,4900,91,91,0,0,2,1,9
Florida,24.7,-82.8,0,0,0,-11.43,0.742,0.737,6866,291,291,0,0,2,1,9
Florida,24.7,-82.8,0,0,0,-16,0.925,0.906,7484,23,23,0,0,2,1,9
Florida,25.39,-80.16,0,0,0,-3.25,0.618,0.618,2850,105,105,0,0,2,1,9
Florida,25.59,-80.1,0,0,0,-16.31,1.160,1.159,7959,110,110,0,0,2,1,9
Florida,25.37,-80.14,0,0,0,-4.48,0.310,0.310,1100,156,156,0,0,2,1,9
Florida,24.62,-82.86,0,0,0,-1.37,0.441,0.441,1725,120,120,0,0,2,1,9
