Site,Taxa,Depth,Taxa
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.25,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
