Site,Taxa,Depth,Taxa
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.55,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.6,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.65,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
Caribbean,Apalmata,0.7,1
